tick,exchange,Average Return,Volatility,Beta,CAPM,Sharpe Ratio,RSI
APLD,NASDAQ,1.155725855705517,0.099118252,2.0550838203447896,0.1915802055974392,1.504064112906094,46.73764899581114
APLM,NASDAQ,-0.47082472,0.1016251901243894,-0.115047724,0.03415419,-0.082123434,61.8894977089868
APLMW,NASDAQ,-1.202253662,0.1428007526161824,-0.213075258,0.0270430619449312,-0.108241293,67.87394037
APLS,NASDAQ,0.5104399475663706,0.0457115395596953,1.0460112058948643,0.11837990528088,1.6599726461146078,54.02653879072604
APLT,NASDAQ,0.1711290812294779,0.06219611,1.2608009310761747,0.1339612144582716,1.470529508219823,62.74903448371517
APM,NASDAQ,-0.052407195,0.1064592682297272,0.5458017712184347,0.082093636,0.3719134691871861,45.98878654503442
APOG,NASDAQ,0.1615541229667397,0.030144455,1.3798183947380125,0.1425949975559438,3.3205110810470635,49.14535770127859
APP,NASDAQ,0.063564831,0.048139059,1.4336312387223884,0.1464986971352767,2.1603807871082528,36.95419649359996
APPF,NASDAQ,0.3504058585989463,0.0300839620696644,1.233498902134715,0.1319806664886335,2.974364423190868,42.80555387575802
APPN,NASDAQ,0.342759147,0.045309135,1.4790607592956269,0.1497942523823202,2.368048991335185,59.63486614197735
APPS,NASDAQ,0.6169906973262914,0.054387421,2.0381310402025674,0.1903504144210255,2.718467084255754,48.77567129454172
APRE,NASDAQ,3.161952189239373,0.5126095217265476,0.6475033676028504,0.089471289,0.091631713,28.90674094776618
APRN,NASDAQ,0.3649577684249472,0.097830946,0.1397882607183302,0.052640541,0.1036537196762445,64.73905582178654
APTM,NASDAQ,0.0484570571658636,0.00231438,0.007201225,0.043022392,0.2257159036770728,93.75540608727714
APTO,NASDAQ,2.589660776996761,0.3913203783454775,1.0686320747863185,0.1200208718204175,0.1981007790807616,44.82824021323699
APVO,NASDAQ,-0.391238626,0.080536702,1.0358195070534406,0.1176405775008522,0.9329979486720488,59.46462048549533
APWC,NASDAQ,0.3062532577186935,0.06216782,0.2194126508793585,0.058416666,0.2560274155448524,79.10103048
APXI,NASDAQ,0.064590473,0.00220728,-0.003394334,0.042253768,-0.111554621,85.72356393125146
APYX,NASDAQ,0.2256026249211055,0.055851643,1.220493870132203,0.1310372534630711,1.5852219917779953,56.26241765054635
AQB,NASDAQ,-0.137943748,0.065019775,0.7867476963441266,0.099572372,0.8777694513925571,40.16651333791608
AQMS,NASDAQ,0.3079814526593348,0.063903038,1.406230433995486,0.1445109837574659,1.5963401139896585,43.33689732926414
AQST,NASDAQ,-0.073731618,0.057891191,1.1998381697213405,0.1295388444767681,1.5034902998920328,46.07128712529369
AQU,NASDAQ,0.073316427,0.00403049,0.001530159,0.042611001,0.0275403370853171,78.31601031955299
ARAV,NASDAQ,-0.174049878,0.064646824,1.096927437329158,0.1220734783484728,1.2308954061540698,73.51996893746707
ARAY,NASDAQ,0.067781151,0.038990809,1.1012398652600766,0.1223863111566537,2.048849797549892,46.810150418077534
ARBB,NASDAQ,-2.226470669,0.0514100387716165,0.2448110459257996,0.0602591204299487,0.345440713,43.60202833214433
ARBE,NASDAQ,-0.318524714,0.043456364,0.3061566920834983,0.064709266,0.5110705034377742,57.12697678845024
ARBK,NASDAQ,-0.374104547,0.082919019,1.6083762945000526,0.159175079764818,1.4070967217513946,55.64580133061309
ARBKL,NASDAQ,0.2169254802567455,0.089282187,0.2501986835168505,0.060649951,0.2032874850816478,76.42918747455276
ARCB,NASDAQ,0.3392393810471529,0.031463923,1.2124646684114948,0.1304547978807456,2.7954174399788063,69.39773724941715
ARCC,NASDAQ,0.1332561148446688,0.0207465156143938,0.8976854860284683,0.107620038167839,3.138842173702614,60.6138905
ARCE,NASDAQ,0.032885865,0.032216493,0.6849928635497371,0.092190857,1.5424042854468272,72.81395890714607
ARCT,NASDAQ,0.7802590560451891,0.068353533,1.1593026399772792,0.1265983098628408,1.2303432727551764,41.579129554592285
ARDX,NASDAQ,0.5268137744866914,0.058886205,1.0997212047652634,0.1222761442541857,1.354750994978936,66.18313236426853
AREB,NASDAQ,-1.763430075,0.095661598,0.9520890092281512,0.1115665868893764,0.7219886377546924,30.89284806967335
AREC,NASDAQ,0.1205303626508828,0.065603017,1.169316751977722,0.1273247551110212,1.2930008263833723,48.63120851243021
ARGX,NASDAQ,0.4195193557160299,0.027992184,0.7928355342802644,0.1000139968916826,2.054644831941217,49.983621216668965
ARHS,NASDAQ,-0.008078916,0.0427585091583063,1.201058075444046,0.1296273390647503,2.0376608254084743,37.83174176372584
ARKO,NASDAQ,0.051844908,0.030901125,0.3887828877142577,0.070703148,0.9126899923558122,55.616699877829305
ARKR,NASDAQ,0.08340404,0.034119992,0.8432485706657505,0.1036710671068909,1.792821822782861,69.39511049
ARLP,NASDAQ,0.2687916422268797,0.0403154109372982,1.0822554825547774,0.1210091431556076,1.947373010229545,50.270066104168485
ARM,NASDAQ,-1.192845033,0.033809512,1.0195135268055568,0.1164577065815461,2.187482247790063,48.42082746138664
AROW,NASDAQ,0.003852829,0.0229616800942022,0.9568274419082704,0.1119103229993922,3.0228764931237877,72.95882713637857
ARQQ,NASDAQ,-0.394390568,0.078665556,0.6588213742244063,0.090292321,0.6075380848830341,42.90323687234595
ARQT,NASDAQ,-0.306834634,0.04928002,1.0942091388196191,0.1218762871212025,1.6107194661810251,24.503344883027125
ARRW,NASDAQ,0.0329996152868855,0.001637253,0.005970787,0.042933134,0.2645490108203049,94.55698504
ARRWU,NASDAQ,0.023518285,0.005002849,0.0120819536681251,0.043376451,0.1751903722096864,88.17499439949282
ARRY,NASDAQ,0.111516059,0.051876447,1.1899543753521835,0.1288218527501778,1.6639892959870548,38.665065845268025
ARTE,NASDAQ,0.042446368,0.002567883,-0.002446488,0.0423225265010761,-0.069112776,94.59175234302548
ARTL,NASDAQ,-0.380875266,0.067092778,1.0404345240090476,0.1179753607684573,1.1249401636483831,46.48900850494984
ARTNA,NASDAQ,0.069805834,0.0172894492258392,0.4804045799589232,0.077349583,2.0156560364452227,63.03093606098628
ARTW,NASDAQ,0.2646183387558669,0.048063984,0.3075523916543923,0.064810513,0.4641835888525467,71.80312693649063
ARVL,NASDAQ,-1.028832921,0.072998009,1.253781387,0.1334520016007068,1.2459518072424696,59.37148391439926
ARVN,NASDAQ,0.2660122240528513,0.050609207,1.250267103336214,0.1331970679112281,1.792106083659655,67.77182588144262
ARWR,NASDAQ,0.3401498494692905,0.042188406,1.416618073231475,0.1452645254756394,2.435847561786863,48.5901604365033
ARYD,NASDAQ,-0.003639663,0.006809251,0.0162171253758265,0.043676425,0.1727686552833407,92.88565646603148
ASCA,NASDAQ,0.062230104,0.004498052,0.008588149,0.043123003,0.1385050160536618,58.408333501116616
ASCB,NASDAQ,0.064570109,0.003274592,-0.000982147,0.0424287529337281,-0.021757542,58.26944957248431
ASLE,NASDAQ,0.2017401071540263,0.0282334963778539,0.4365251704978113,0.074166476,1.1215924314157086,38.84149981
ASLN,NASDAQ,0.2903246833262821,0.1087326467790609,0.8409577536507851,0.1035048863077447,0.5610539990965504,48.14025988329508
ASMB,NASDAQ,-0.296567658,0.0510982603625486,1.077768974854482,0.1206836822261052,1.5300654400244185,65.31766619
ASML,NASDAQ,0.3490305038738511,0.025708683,1.377232899369778,0.1424074401545124,3.88613613434449,39.524675599718606
ASND,NASDAQ,0.2267448677062716,0.0371640524352209,0.7164452838107543,0.094472484,1.3984611532864033,40.24608300611997
ASNS,NASDAQ,-0.987220727,0.098432816,0.5904948226178653,0.085335766,0.4351776960740056,66.78376147384625
ASO,NASDAQ,0.535749599,0.0308147649288601,0.8653950179763675,0.1052776180833691,2.0372577311006395,57.23869341983565
ASPA,NASDAQ,0.6643178859118853,0.050150892,-0.141043784,0.03226838,-0.204016704,94.1602150036634
ASPAU,NASDAQ,0.77197724,0.067618906,-0.239189391,0.0251486865270244,-0.256604469,98.64706080252311
ASPI,NASDAQ,-0.29960416,0.072636129,-0.022996763,0.040831765,-0.02296701,44.15077284800561
ASPS,NASDAQ,-0.10840744,0.0464454503745333,0.8056963293269511,0.1009469466578799,1.258399825743259,42.49611621015253
ASRT,NASDAQ,0.045926996,0.062417463,1.0045440079103791,0.115371785446605,1.1674903494976054,43.33177577102508
ASRV,NASDAQ,-0.024103905,0.0212113784632358,0.3438689201257696,0.067444992,1.1760193695920662,57.54643579513653
ASST,NASDAQ,-1.790507392,0.1070199810338741,0.6336628750684291,0.088467269,0.4295204409254669,53.22429703887418
ASTC,NASDAQ,0.1440048269010659,0.09153498,0.5166763132938086,0.079980812,0.409469828214406,46.956481849508414
ASTE,NASDAQ,0.0593649035510039,0.028272502,1.0273575866084743,0.1170267315704837,2.636014692860355,28.16283638
ASTI,NASDAQ,-5.327381001,0.08531665,0.1950049739869228,0.056646080722691,0.1658068006423154,56.75628439
ASTL,NASDAQ,-0.025154856,0.0265096319814544,0.6858387833801761,0.092252222,1.876760198598427,59.87835652779852
ASTR,NASDAQ,-1.243533774,0.060242796,1.2850967606719177,0.135723686254038,1.547466116,59.75695039148347
ASTS,NASDAQ,0.068314411,0.050516974,0.9407961386451544,0.1107473777400308,1.3509791392617172,51.79598645963088
ASUR,NASDAQ,0.1142204667237843,0.036232176,0.9073589259786434,0.1083217703319143,1.8166662121535688,44.53811345641664
ASYS,NASDAQ,0.2386330437625694,0.034851487,0.929811675,0.1099505410969277,1.9353705340753284,59.04915162006664
ATAI,NASDAQ,-0.845562012,0.049086354,0.979444078,0.1135509824476978,1.4474691456312825,48.622434186595775
ATAK,NASDAQ,0.064822727,0.002215686,0.00378431,0.042774522,0.1238993059663542,88.02874170022903
ATAT,NASDAQ,0.7856602819242174,0.056267011,0.5639050354020785,0.083406886,0.7270136549772317,57.836028732744445
ATCOL,NASDAQ,-0.024507438,0.007474771,0.0767521,0.048067763,0.7448740060659098,59.37278157679834
ATEC,NASDAQ,0.4613340490834859,0.0426530670860349,1.371503676323245,0.1419918299778202,2.332583253090255,34.927315083323464
ATER,NASDAQ,-0.131716158,0.074463898,1.1885445734266935,0.1287195826827368,1.1578709321170322,48.84851364571509
ATEX,NASDAQ,0.0520761729739487,0.031903918,0.9068849872149082,0.1082873897934473,2.062047331,43.31779284684375
ATHA,NASDAQ,-0.372631217,0.049006366,0.8925391602138895,0.1072467126115218,1.3211898297761318,52.30662641769008
ATHE,NASDAQ,0.3537001485505082,0.093703295,0.3963072654306889,0.071248982,0.3068086605017621,68.79321978
ATHX,NASDAQ,-0.516196629,0.080391019,0.7220404912332902,0.094878372,0.6515450684893167,37.801510119675065
ATIF,NASDAQ,0.8314998044133572,0.1631997666951613,0.3728208342351319,0.069545226,0.165718534215141,58.55574848234189
ATLC,NASDAQ,0.7026520431555324,0.047769432,1.347196723957877,0.1402285513123942,2.045838668453664,59.27317841797284
ATLCL,NASDAQ,-0.006803889,0.0171086964545609,0.2262931049301585,0.0589157891149232,0.9594996999638162,67.64289371892741
ATLCP,NASDAQ,-0.039335555,0.015552789,0.2182430921899515,0.0583318238564304,1.0179411260097908,73.72190903077404
ATLO,NASDAQ,-0.012820752,0.020892509672496,0.7964041884119843,0.1002728747468806,2.765243412711477,74.45359550747118
ATLX,NASDAQ,2.259761607348925,0.097271043,0.4182112353720082,0.072837944,0.3118908023611791,32.41599989445807
ATMC,NASDAQ,0.075062168,0.002273832,-0.001707829,0.04237611,-0.054484914,80.43711726931254
ATMCU,NASDAQ,0.088691633,0.002842313,-0.005198738,0.042122872,-0.132683391,86.93604172497582
ATMV,NASDAQ,0.068423645,0.006156978,0.015391846,0.043616558,0.1813483198104059,81.88005383839175
ATNF,NASDAQ,-0.667262565,0.068066298,0.4646613213152784,0.076207533,0.4952161930704694,30.44396887
ATNI,NASDAQ,-0.054956117,0.0326971869054672,0.7992815303695011,0.100481603,1.77329026793571,55.35160339903875
ATOM,NASDAQ,0.4612874314229673,0.055486613,1.6240238422089204,0.1603101865699226,2.1232181929678253,53.49491824635542
ATOS,NASDAQ,0.8020097909604953,0.1218347104798716,1.0847389930402078,0.1211893023540335,0.6458693261066499,64.51983074336925
ATPC,NASDAQ,-3.377295456,0.1883213680366379,4.2791819058450695,0.3529210699324152,1.6483581930650737,60.56311243696268
ATRA,NASDAQ,-0.308390832,0.053819349,1.6172311022930608,0.1598174265894288,2.179837341782432,34.58225425144833
ATRC,NASDAQ,0.1209754906069821,0.0272352050616105,1.0600037230034949,0.1193949526024196,2.82336602307456,43.52100156762869
ATRI,NASDAQ,-0.077105621,0.021694612,0.5649660265524485,0.083483852,1.8891258202628207,44.67607233620087
ATRO,NASDAQ,0.089638442,0.041775984,1.4392136705121177,0.1469036587581106,2.499131040685581,66.80726819462524
ATSG,NASDAQ,0.1022962618250671,0.0253756099846795,0.8087282402082678,0.1011668880019093,2.3119400100068277,57.74458639258987
ATXG,NASDAQ,18.24349435,2.4560218303592243,-2.535542258,-0.141433695,-0.074890904,52.03700212466895
ATXI,NASDAQ,-0.231224679,0.085818183,0.6222448299716794,0.08763898,0.5259838657815391,26.776264908949045
ATXS,NASDAQ,-0.003694181,0.054853997,0.8453169857252386,0.1038211143892823,1.117896914295125,33.24778103759047
AUBN,NASDAQ,0.00115811,0.0275385757446263,0.4603494571586378,0.075894741,1.212653160256526,66.74404722729102
AUDC,NASDAQ,0.084182068,0.030693097,0.978709416144566,0.1134976885295619,2.313148412,81.91954023072692
AUGX,NASDAQ,0.8165513638150308,0.08752963,0.7119041867644039,0.094143063,0.590006637,56.315366803463526
AUID,NASDAQ,-0.337727319,0.075905887,0.4931456810333134,0.07827385,0.4712921613401089,56.68121605892439
AUPH,NASDAQ,0.3694465099012042,0.050730054,0.936217846011296,0.1104152585338048,1.338757849,70.65559465658853
AUR,NASDAQ,-0.263326258,0.057369627,1.5013367264792723,0.1514101990092867,1.898394762218075,55.55564576821739
AURA,NASDAQ,0.1246050900875623,0.04917342,0.8278661232286088,0.1025551912463451,1.2212937741930143,68.19108053831135
AUTL,NASDAQ,-0.10295034,0.05243938,0.9709309647012638,0.1129334229123071,1.3431398904265015,75.94007558894698
AUUD,NASDAQ,-0.121803176,0.1007244898306516,0.9225243865905678,0.1094219055009149,0.6644055046933569,52.45744276042072
AUVI,NASDAQ,-0.505837052,0.1269760228051112,0.5901746031667247,0.085312537,0.3371702436998695,62.45844028384998
AUVIP,NASDAQ,-0.235708635,0.088548503,0.3169113634530644,0.065489433,0.2596253131402746,71.93134388
AVAH,NASDAQ,-0.523835864,0.0496736554646003,0.7779332083895464,0.09893295,1.136074032687009,71.59512424098216
AVAV,NASDAQ,0.1745030087712548,0.0321645395256447,0.996371333,0.1147789219767283,2.247161720412643,43.53076908915422
AVDL,NASDAQ,0.8318070760466952,0.071020764,0.957400618,0.1119519024475887,0.9779098159843288,41.00660405
AVDX,NASDAQ,-0.313031637,0.0394877526011691,1.2877762647357829,0.1359180632486821,2.365747784945252,38.60123722049191
AVGO,NASDAQ,0.3665583935250899,0.0232487539973843,1.291106589065575,0.136159652146846,4.028588033465512,33.55599911097232
AVGR,NASDAQ,-0.410315553,0.077919426,0.8119125503211285,0.1013978847143605,0.7558819135315187,67.40052519453347
AVHI,NASDAQ,0.0437389193838781,0.00375967,0.005344325,0.0428876888601502,0.1031177850554651,92.8695416876632
AVID,NASDAQ,0.5128791474106448,0.039003348,1.1969151298813223,0.1293268008725095,2.2261370960540403,80.02390209010505
AVIR,NASDAQ,-0.358229904,0.051401104324288,0.6958515852163598,0.092978572,0.9820522934655564,49.46513159932044
AVNW,NASDAQ,0.4315725231651411,0.03492152,0.9430697638057542,0.1109123114050416,1.9590301639456764,73.41542088272261
AVO,NASDAQ,-0.028558396,0.0218180130030353,0.4017088058310403,0.071640822,1.3356313327784557,54.47690122469118
AVPT,NASDAQ,0.040140185,0.02992046,0.6699329285396765,0.091098377,1.6242523596052851,47.039444978882216
AVRO,NASDAQ,-0.133432475,0.063073792,1.261711013810104,0.1340272338194975,1.4511135403518831,80.50268723932015
AVT,NASDAQ,0.084656088,0.022057122,1.1164513995985772,0.123489788612992,3.67182025661108,42.49386287008411
AVTA,NASDAQ,0.082402348,0.0307669986236394,1.2186620659990088,0.13090437,2.8733504859602905,69.21845289727315
AVTE,NASDAQ,0.1284047340315041,0.0588495265229929,1.063150623955614,0.1196232355737964,1.3105158211198824,37.88183841
AVTX,NASDAQ,-0.45876494,0.071897865,1.1275770393508335,0.1242968664777728,1.137681439980077,53.642304913155954
AVXL,NASDAQ,0.5287665892307706,0.054056043,1.3478802487732355,0.1402781356743535,1.8088289492778773,37.84906621394552
AWH,NASDAQ,0.4377410551614119,0.065588295,0.979730765111162,0.1135717793828982,1.0836046253280602,45.52658406437626
AWIN,NASDAQ,-1.387746067,0.07488685,0.1255097119682696,0.0516047447697611,0.121580021384406,61.133560243809946
AWRE,NASDAQ,-0.052331443,0.032832079,0.4838329854149774,0.077598287,1.0690241782740502,90.99695076596542
AXDX,NASDAQ,-0.145991522,0.064037968,1.224209699,0.1313068077116523,1.3867836709154509,59.57724397006516
AXGN,NASDAQ,-0.228977003,0.0415801634644042,1.2815815596129465,0.1354686859998393,2.2358903441884594,44.49039618081175
AXLA,NASDAQ,0.4430815883206043,0.1298790189565893,1.181601845020149,0.1282159422141542,0.6599675829304186,63.62621667979855
AXNX,NASDAQ,0.4204536385999331,0.0361499070819898,1.15179849,0.1260539426953299,2.3113183252677607,42.82373262696254
AXON,NASDAQ,0.3789380812856581,0.032112613,1.1505422396387033,0.1259628115582648,2.5990663632455555,44.755157466689134
AXSM,NASDAQ,1.0832568458029077,0.07277477,1.0524708156601374,0.1188484992829118,1.0491067081733791,51.733146967305295
AXTI,NASDAQ,0.0148406584714036,0.042138421,1.3421440081912186,0.1398620164305262,2.310528346982089,58.09980775948454
AY,NASDAQ,0.091347395,0.021341635,0.8296606378665479,0.1026853692023599,2.820091765975778,57.47912017297735
AYRO,NASDAQ,-0.147001135,0.077999969,1.2352208684469836,0.1321055816328838,1.1487899697851445,29.64188468893757
AYTU,NASDAQ,0.1879547441216478,0.1494394122376229,1.2553181118040204,0.133563478941961,0.6093672183156167,42.34741075276789
AZ,NASDAQ,0.4933906248311191,0.06627287,0.7807386381991623,0.099136462,0.8545949739122765,61.58152317371957
AZN,NASDAQ,0.1565776264260151,0.0167933063085764,0.5436634919139282,0.08193852,2.348466684558709,39.98516580306673
AZPN,NASDAQ,0.2260488163107417,0.025640884,0.9361203901319528,0.1104081888744628,2.6484340193827887,34.097258655840164
AZTA,NASDAQ,0.2248223598940107,0.034034537,1.487338552792822,0.1503947413474116,3.170154554,58.45150633612544
BAER,NASDAQ,0.2521229196332982,0.069182133,-0.077035316,0.036911692,-0.080776747,59.29102501264322
BAFN,NASDAQ,-0.056928865,0.027822801,0.081447278,0.048408361,0.2123567945641156,59.55416153591669
BAND,NASDAQ,-0.088282911,0.04157989,1.0699694084988034,0.1201178848876393,1.8667169497395584,53.25837758
BANF,NASDAQ,0.1819513306501176,0.0267362497404815,1.003103925795478,0.1152673187890209,2.721672616591529,42.12044360774142
BANFP,NASDAQ,0.062790849,0.015808666075622,-0.007153838,0.041981045,-0.032827238,59.90477961656909
BANL,NASDAQ,0.4420996395643622,0.1151979731098018,0.6885698005307731,0.092450336,0.4336042961411757,75.51315261225335
BANR,NASDAQ,0.044612417,0.026465352,1.180692237077536,0.1281499572953128,3.2363052507805112,52.411923342317024
BANX,NASDAQ,0.070457836,0.022579079,0.551772231,0.082526746,1.7727360047138012,57.68844035797272
BAOS,NASDAQ,0.7486772916681762,0.1480567838740617,0.9620101020751952,0.1122862843278684,0.471348103760171,73.25685225181167
BASE,NASDAQ,-0.03751189,0.047741977,1.3892341102302377,0.1432780338328741,2.1108893977873406,41.80507436279746
BATRA,NASDAQ,0.1490740845221969,0.0219950692567987,0.8092994547691639,0.1012083251361691,2.669158457776726,56.71011223666992
BATRK,NASDAQ,0.1312067262796246,0.022099038,0.8096260156545727,0.1012320145659893,2.657672914497716,55.74287544946194
BBCP,NASDAQ,0.1666510357680275,0.04376064,1.0036396079734238,0.1153061783277085,1.6637365874606922,26.090860310097213
BBGI,NASDAQ,-0.146078267,0.048218361,0.8559032376679089,0.1045890639008768,1.2876643338156744,47.31527249409174
