tick,Average Return,Volatility,Beta,CAPM,Sharpe Ratio,Average Volume,PE Ratio,EPS
PMO,0.011452701,0.011057827,0.289371016,0.063491597,1.898347304,117728,29.55,0.31
PMT,0.137661149,0.03783562,1.081612021,0.120962465,2.07377241,823371,22.49,0.61
PMX,-0.051693725,0.01216814,0.311368463,0.065087339,1.856268777,208695,668,0.01
PNC,0.066459287,0.022306714,1.172879982,0.127583239,3.814243589,2824107,8.55,14.41
PNF,-0.055256598,0.012347521,0.316652404,0.065470647,1.860344796,45657,346,0.02
PNI,-0.060184515,0.011772158,0.296517128,0.064009991,1.827191881,95728,107.33,0.06
PNM,0.066358824,0.015895516,0.662846563,0.090584317,3.025024059,542652,23.82,1.78
PNR,0.139382938,0.021000169,1.120907992,0.123813079,3.87202017,1293603,19.95,3.09
PNW,0.041809859,0.017147817,0.696257874,0.093008045,2.945450441,1208289,20.71,3.57
POL,-0.854414706,0.074103408,0.922106939,0.109391623,0.902679444,16352,,-60.5
POR,0.048496915,0.018214342,0.743596065,0.09644206,2.961515757,882478,19.11,2.21
POST,0.100272381,0.016401212,0.646889698,0.089426772,2.861176998,561298,16.5,5.1
PPG,0.091251683,0.019384725,0.991022026,0.114390872,3.708635127,993441,21.49,5.97
PPL,0.031042008,0.017169441,0.770561719,0.098398206,3.255680045,6151973,26.15,0.97
PPT,-0.006560118,0.01114067,0.410285567,0.072262999,2.671562721,154106,,0
PRA,-0.080050558,0.026150832,0.803766403,0.100806946,2.229640188,180370,105.24,0.17
PRE,-1.137305735,0.043974074,0.312564471,0.0651741,0.515624264,90517,0.25,1.26
PRED,1.551334129,0.175723192,1.070416723,0.120150334,0.441890072,7400,,-0.08
PRGO,-0.102985952,0.023841327,0.784032402,0.099375399,2.385580195,1109673,,-0.42
PRH,-0.003614623,0.006344171,0.173898815,0.055114994,1.988438611,87211,,
PRI,0.182274637,0.021874905,1.147199732,0.125720339,3.804374942,102239,18.82,10.88
PRLB,-0.191843666,0.032408532,1.165837546,0.127072366,2.609571051,549004,,-3.96
PRO,0.163877407,0.03443606,1.413672435,0.145050843,2.978007397,457195,,-1.39
PRU,0.095939163,0.024181281,1.317288836,0.138058969,3.951774391,1960859,57.76,1.63
PSA,0.097123076,0.016200746,0.613759225,0.087023416,2.748232474,1182459,23.23,10.9
PSF,0.015353068,0.017519984,0.668052575,0.090961972,2.766096791,26340,,-0.18
PSO,0.084345091,0.02316604,0.657688806,0.090210162,2.059487173,380428,24.08,0.49
PSX,0.153493564,0.026832706,1.069524826,0.120085634,2.891457693,2482415,7.06,16.55
PT,0.102681046,0.094143994,0.667614644,0.090930204,0.514426909,74726,,-3.01
PTY,0.05029516,0.017281383,0.707552393,0.093827374,2.970096363,860703,14.41,0.95
PUK,0.012186963,0.027317667,1.349886581,0.140423679,3.584628133,668210,8.84,2.52
PUK,0.012186963,0.027317667,1.349886581,0.140423679,3.584628133,668210,8.84,2.52
PVH,0.058403567,0.036327723,1.606040143,0.15900561,3.207071628,846876,25.56,3.02
PWR,0.389947928,0.022527102,1.063957674,0.119681781,3.426174457,1757258,36.07,4.69
PX,-0.048990115,0.021442216,0.640996609,0.088999274,2.168585277,247486,100.8,0.1
PXD,0.239576989,0.030371844,1.180531709,0.128138312,2.819661302,2651789,10.36,23.53
PYN,-0.048174462,0.013855863,0.273347043,0.062329183,1.431104142,9913,28.89,0.18
PYT,0.047467529,0.013597393,0.140171114,0.052668314,0.747813514,403,,
PZC,-0.02155942,0.012367591,0.336290924,0.066895268,1.972515793,48103,61.64,0.11
QSR,0.117716388,0.020091582,0.8605199,0.104923967,3.106971168,3430740,20.73,3.27
QTWO,0.036421934,0.031655252,1.409612991,0.144756362,3.230312645,723327,,-1.37
QUAD,0.083788835,0.047613032,1.179073892,0.128032559,1.796410675,126099,,-0.85
R,0.225261662,0.026459504,1.145132686,0.125570391,3.13952946,315322,9.97,10.11
RAD,-0.33982999,0.066250125,1.171276908,0.127466949,1.282517563,2433445,,-14.34
RBA,0.205158173,0.020139541,0.719867269,0.094720722,2.592945004,1373421,62.97,1.08
RBC,0.169884381,0.029115789,1.353180914,0.140662657,3.371457933,245492,41.05,5.37
RBSH,1.720683012,0.237440825,1.269350904,0.134581448,0.387807985,76900,0.29,0.02
RCI,0.008836754,0.016325505,0.629933635,0.088196742,2.799101355,409019,19.23,2.12
RCL,0.191818785,0.041651461,1.683971978,0.164658953,2.932885212,3820048,28.16,3.28
RCS,-0.014988044,0.018130377,0.70220823,0.093439697,2.809632599,324265,21.96,0.25
RDN,0.182692418,0.0287648,1.184883444,0.128453996,2.988165994,1379755,6.65,4.08
RDY,0.171655496,0.016809513,0.468467923,0.076483672,2.021692847,328297,17.51,3.67
REG,0.090000284,0.023894043,1.024139818,0.116793308,3.109281574,1316208,29.32,2.14
RES,0.120413057,0.043504346,0.962712953,0.112337271,1.605294115,1545515,7.39,1.11
REX,0.237217007,0.035016528,1.17155024,0.127486777,2.427047538,102927,26,1.47
REXR,0.122036717,0.018970173,0.9326462,0.110156164,3.566449464,1751516,43.63,1.05
RF,0.09481838,0.02707146,1.315412805,0.137922877,3.524851561,12759770,6.53,2.41
RFI,0.088217268,0.020419589,0.918724885,0.109146281,3.263840532,89936,,-0.22
RGA,0.104717166,0.025735728,1.136066978,0.124912745,3.202269816,813414,13.21,11.51
RGC,1.407908765,0.134390673,0.526611768,0.080701552,0.284257463,148,,-0.45
RGP,0.055991203,0.023793584,0.877744776,0.106173496,2.676078416,130163,12.11,1.15
RGR,0.043612038,0.021207033,0.437346078,0.074226026,1.496014386,367160,14.15,3.19
RGS,-0.305112838,0.057060913,1.336091124,0.139422927,1.698587052,142976,,-0.25
RGT,0.055085337,0.015258698,0.830010824,0.102710772,3.945996708,10958,9.23,0.92
RH,0.285448763,0.036376452,1.626054669,0.160457507,3.242688654,1336069,18.21,13.19
RHI,0.115023387,0.02196818,1.032443469,0.117395672,3.409279834,616396,17.27,4.42
RHP,0.21483252,0.036227778,1.486807015,0.150356182,2.977168022,436337,22.66,4.05
RIG,0.322899142,0.058106563,1.703485931,0.166074538,2.126688111,13407832,,-1.63
RIO,0.152554497,0.021346986,0.911638579,0.108632226,3.097965474,2182992,12.58,5.27
RJF,0.206619343,0.022719984,1.218614156,0.130900895,3.890887158,862560,12.71,7.97
RKT,-0.064642634,0.043952769,1.009368105,0.115721736,1.665918591,5151597,4.79,1.8
RL,0.064738021,0.027096728,1.155822789,0.126345874,3.094317317,1000558,14.75,7.81
RLI,0.184566485,0.019251737,0.792611593,0.099997752,2.986626733,129219,21.62,6.25
RLJ,0.029036879,0.034395112,1.475416405,0.149529883,3.111775928,2696628,33.39,0.31
RM,0.090162149,0.032611905,1.142356687,0.125369014,2.541066357,42710,8.58,2.74
RMAX,-0.079989118,0.031079453,1.136762827,0.124963223,2.653303518,336642,1165,0.01
RMD,0.140930958,0.022049346,0.928603906,0.109862927,3.055098638,1295996,24.85,6.15
RMT,0.063502309,0.016487019,0.978726466,0.113498925,4.306352973,145316,5.35,1.52
RNG,-0.006839664,0.039608173,1.360329594,0.141181238,2.491436219,1609749,,-6.75
RNP,0.082736094,0.019416598,0.859898866,0.104878915,3.212659433,197902,,-0.31
RNR,0.157718659,0.019374294,0.695177642,0.092929683,2.602917181,924446,26.29,7.84
ROG,0.117117734,0.030540291,1.022398294,0.116666974,2.428496009,93248,22.24,5.34
ROK,0.152990764,0.021570173,1.115397202,0.123413315,3.751166649,1460588,22.07,11.95
ROL,0.120455744,0.018300464,0.695623565,0.092962031,2.757418086,1490664,45.93,0.83
ROP,0.146100734,0.016503993,0.903460668,0.108038982,3.97109841,579777,43.47,11.56
RPM,0.138672375,0.018707706,0.947095217,0.111204326,3.672514765,496071,24.26,3.97
RPT,0.117272463,0.030735464,1.178217318,0.127970421,2.780840406,570156,14.86,0.76
RQI,0.085509524,0.021077622,1.06750624,0.119939201,3.674000895,576784,,-0.35
RRC,0.396366557,0.044215493,1.1062517,0.12274988,1.814971961,2626596,6.76,5.51
RRTS,1.300340228,0.161417279,0.628355166,0.088082237,0.282387592,215,,-5.49
RS,0.303333482,0.020654824,0.987148155,0.114109853,3.466979547,300667,11.12,23.85
RSG,0.186012492,0.01394628,0.684275839,0.092138843,3.559289216,1221237,29.74,5.16
RVT,0.065767326,0.017239856,1.069305875,0.120069751,4.499443053,225290,10.18,1.25
RWT,0.066349189,0.040427331,1.036771998,0.117709673,1.860367002,1467268,,-0.66
RY,0.084658795,0.014793558,0.814651436,0.101596569,3.994750286,2302928,11.38,7.46
RYAM,0.083492436,0.055719277,1.440441616,0.146992737,1.875342663,554992,22.46,0.13
RYI,0.42261557,0.03942098,1.298452892,0.136692569,2.389401982,297273,10.46,2.77
RYN,0.061851856,0.021598192,1.076524965,0.120593439,3.615739624,784845,56.23,0.53
S,-0.143780488,0.047919797,1.528107243,0.15335219,2.313285906,5670665,,-1.36
SA,0.102556761,0.03200895,0.640290174,0.088948028,1.451095025,455348,,-0.19
SAH,0.371508073,0.034935808,1.282198725,0.135513457,2.662410309,191730,,-0.86
SAIC,0.158535701,0.020588751,0.95377118,0.111688615,3.360505757,173768,12.14,9.14
SAM,0.125711715,0.029231152,0.876778363,0.10610339,2.17587697,107964,50.02,6.76
SAN,0.048695553,0.025464312,1.138707174,0.12510427,3.243923164,3826061,5.95,0.64
SANA,-0.497528031,0.055647405,1.426148235,0.145955864,1.859131857,1655966,,-1.89
SAP,0.108809863,0.019558534,0.961822113,0.112272647,3.567376059,756658,71.64,1.94
SAR,0.194794435,0.030680821,1.018941823,0.116416234,2.409199998,45091,9.07,2.74
SB,0.235487326,0.038532121,1.160551191,0.126688882,2.18490131,290952,3.36,0.96
SBH,0.009077477,0.034959722,1.207360132,0.130084504,2.505297482,1480376,6.18,1.5
SBR,0.20607058,0.023632299,0.669422657,0.091061361,2.054872527,226469,7.65,7.92
SBS,0.235567374,0.032006284,1.088560469,0.12146652,2.467219292,648554,13.31,0.93
SCCO,0.233284066,0.024288576,1.043915691,0.118227892,3.117839916,832502,19.96,3.72
SCD,0.111162464,0.01844878,0.978611955,0.113490618,3.847984472,36655,,-0.58
SCHW,0.116899288,0.024719382,1.101299297,0.122390622,3.231902114,12633842,18.61,3
SCI,0.123239868,0.018503016,0.779214364,0.099025888,3.054955436,1519917,18.47,3.2
SCL,0.037027202,0.020616525,0.886772178,0.106828363,3.120233097,95589,34.08,2.28
SCM,0.182749876,0.030132919,1.086494604,0.121316658,2.615633046,90107,16.41,0.81
SCS,0.050659115,0.030061354,1.031023557,0.117292669,2.488000691,818305,24.28,0.47
SCU,0.248991955,0.038224723,1.184669616,0.128438485,2.248243495,782658,,-0.82
SCX,0.283124251,0.034605157,0.451507777,0.075253346,0.946487431,5867,3.53,3.06
SD,0.452914209,0.05321417,1.252191273,0.133336651,1.707001195,173640,3,5.37
SDRL,0.532614269,0.025820938,0.349070166,0.067822301,0.980688659,530639,0.69,60.76
SE,0.482266482,0.043791711,1.527904421,0.153337477,2.531015002,5302849,99.53,0.45
SEAS,0.283854686,0.036572594,1.326106249,0.138698603,2.630346749,1154485,12.51,3.78
SEE,0.070486825,0.022735543,0.869313876,0.1055619,2.773714328,2750195,13.16,2.63
SEM,0.148951131,0.02987154,1.346207128,0.140156764,3.26922423,945574,13.86,1.61
SF,0.213997571,0.0253067,1.380144581,0.14261866,3.956211596,512219,14.06,4.34
SFE,-0.264436188,0.034171146,0.942717666,0.110886769,2.001301626,51161,,-0.88
SFL,0.119147905,0.024733175,0.866543932,0.105360963,2.541564587,522890,12.17,0.92
SGU,0.130287171,0.019054081,0.498762236,0.078681287,1.898873348,28120,58.25,0.2
SHG,-0.008356418,0.020223143,0.861319829,0.104981995,3.089628381,108408,4.88,5.52
SHO,0.012435045,0.025289568,1.150614676,0.125968066,3.300493916,3830938,23.31,0.42
SHW,0.172411972,0.019056489,0.918421396,0.109124266,3.496145916,1405821,26.84,9.35
SID,0.207590615,0.039469355,1.495254405,0.150968974,2.748182099,2231330,28.33,0.09
SIG,0.350079403,0.048986027,1.745303435,0.169108069,2.584575171,898440,8.51,8.91
SIX,0.011294369,0.037780739,1.493535155,0.150844256,2.867711392,5091828,25.52,0.94
SJM,0.062050145,0.015314415,0.31155831,0.065101111,1.475806296,1084677,,-0.1
SJT,0.285443016,0.036177404,0.677999385,0.091683535,1.359509817,222002,3.64,2.02
SJW,0.074574508,0.02030615,0.80202375,0.10068053,2.865168001,144438,20.38,3.19
SKM,-0.078727481,0.0198799,0.577486787,0.084392135,2.10726086,329390,10.76,1.98
SKT,0.191803005,0.034301001,1.182929237,0.128312234,2.50174143,701883,28.48,0.84
SKX,0.187581659,0.027828435,1.23304376,0.13194765,3.214253708,2229196,13.99,3.41
SLB,0.17041482,0.031514207,1.188031037,0.12868233,2.734713536,5882709,19.75,2.88
SLCA,0.365199123,0.05447206,1.493164212,0.150817347,1.988493683,1052014,6.04,1.98
SLF,0.114124789,0.016706535,0.919533025,0.109204906,3.992743298,345625,13.38,3.59
SLG,-0.050817042,0.031668775,1.294951265,0.136438553,2.966283102,3708211,,-7.65
SM,0.611990162,0.062720613,1.842838767,0.176183492,2.131412403,2696067,4.58,8.84
SMFG,0.111291853,0.016594357,0.697122719,0.093070783,3.047468763,1935624,13.01,0.78
SMG,0.068018017,0.029193662,1.147533267,0.125744534,2.851459154,1106589,,-6.79
SMLP,-0.067773279,0.056479956,1.749341284,0.169400984,2.246832184,9409,,-7.99
SMP,-0.022353273,0.020611203,0.821185297,0.10207055,2.89020242,105471,12.34,2.91
SN,0.435072835,0.046806699,0.289228397,0.063481251,0.448253158,522592,37.11,1.23
SNA,0.172402229,0.019539755,0.959158057,0.112079391,3.56091421,265416,14.71,18.41
SNN,-0.029650219,0.018925015,0.819925539,0.101979164,3.142885988,2707184,48.16,0.5
SNOW,0.033517834,0.041699956,1.26393902,0.134188858,2.198775895,5083216,,-2.66
SNV,0.08824366,0.031733493,1.502295073,0.15147972,3.434217615,1495529,6.49,4.4
SNX,0.250616269,0.024528458,1.162209743,0.126809197,3.43719929,515104,13.69,6.96
SNY,0.062926902,0.01589918,0.516399536,0.079960734,2.356142502,2379233,11.99,3.82
SO,0.1525848,0.016561428,0.700399643,0.093308498,3.067881559,5548658,25.69,2.74
SOL,0.48616377,0.057927006,1.056051882,0.119108278,1.322496752,363805,26.6,0.1
SON,0.061250666,0.017924648,0.884870939,0.106690443,3.581127045,292570,11.11,4.96
SOR,0.079382824,0.01237726,0.663397416,0.090624277,3.888120387,7071,8.11,4.82
SPB,0.155038641,0.029223056,1.082901798,0.121056028,2.688152426,717722,,-7.67
SPE,0.036746842,0.013614705,0.634518859,0.088529364,3.38085666,22877,9.5,1.15
SPG,0.058689976,0.030188529,1.245033534,0.132817414,2.991779242,1947386,17.49,6.74
SPH,0.069875593,0.020727464,0.679796026,0.091813868,2.379155862,388983,12.78,1.39
SPLP,0.290971178,0.026756863,0.456367675,0.075605894,1.237286086,1808,5.24,7.83
SPR,-0.018456203,0.042141699,1.534313297,0.15380239,2.641146286,3555870,,-8.9
SPXX,0.045666638,0.013757406,0.811900173,0.101396987,4.28111148,69519,6.89,2.08
SQM,0.155484784,0.031454104,1.212834741,0.130481644,2.797143559,1887195,3.97,12.53
SQNS,0.159295432,0.046407735,1.015246049,0.116148135,1.586979732,59500,,-0.44
SR,0.018451058,0.018361611,0.729705734,0.095434425,2.882885712,365091,13.81,4.3
SRC,0.109628365,0.024959134,1.106091796,0.122738281,3.214786291,1511453,22.01,1.76
SRE,0.131159791,0.017393391,0.775362445,0.098746461,3.233783542,3783611,18.36,3.94
SRI,0.025447048,0.0298135,1.122722779,0.123944728,2.731806969,150219,,-0.3
SRT,0.137771171,0.040966579,1.105724443,0.122711632,1.957977332,477628,,-0.06
SRV,0.158842454,0.031042387,0.940943462,0.110758065,2.19886651,10045,,-4.18
SSD,0.247744649,0.022623924,1.056023794,0.11910624,3.386072211,272983,17.18,8.35
SSL,0.081250496,0.046977046,1.626741143,0.160507305,2.512020559,329280,18.21,0.7
SSP,-0.016000447,0.038985984,1.508169815,0.151905886,2.806287629,827775,,-7.29
SSTK,0.111486959,0.028675189,0.947673519,0.111246278,2.397413206,689434,12.79,3.26
ST,-0.016236541,0.022675517,1.17094737,0.127443044,3.746024496,1594570,15.99,2.03
STAG,0.139154745,0.019507245,1.029216739,0.117161598,3.82737795,2729470,35.01,1.01
STC,0.101218111,0.022761551,0.977415792,0.113403846,3.115070929,169673,36.7,1.28
STE,0.177288221,0.018223909,0.875813041,0.106033364,3.486264359,287987,179.53,1.21
STIE,5.311082061,0.382123606,0.519774952,0.080205594,0.098673816,1360,,0
STK,0.16140616,0.019026973,1.117715608,0.123581497,4.261397493,42329,5.19,5.43
STM,0.302970618,0.028402342,1.486676886,0.150346743,3.797107452,4528659,8.89,4.64
STN,0.218869633,0.016466371,0.720892788,0.094795115,3.175873815,55321,33.34,1.91
STNG,0.426430374,0.039632932,0.881196282,0.106423876,1.612897977,1054063,4.13,14.19
STR,0.085451976,0.037093737,0.80653199,0.101007567,1.577289642,567366,29.11,0.87
STT,0.083038536,0.024960496,1.270973084,0.134699124,3.693801791,1988227,9.85,6.88
STWD,0.109972417,0.024738325,1.078444236,0.120732667,3.162407611,2808609,10.94,1.75
STZ,0.087899514,0.018524789,0.798251141,0.100406857,3.125911848,1262708,28.37,8.52
SU,0.136503905,0.028789147,1.052372184,0.118841344,2.65174045,2902395,10.1,3.34
SUI,0.089054692,0.019143577,0.80630273,0.100990936,3.055381703,1317663,66.04,1.81
SUN,0.269751821,0.022464335,0.91255945,0.108699028,2.946850028,566340,9.67,5.55
SUP,0.097958801,0.052705453,1.273962484,0.134915982,1.753442503,49678,,-4.02
SVM,0.191673174,0.040101257,0.778597458,0.098981136,1.408462974,3636647,21.09,0.11
SWI,0.031515345,0.027955637,1.089566528,0.121539502,2.827318973,805616,,-1.9
SWK,0.026318326,0.026071788,1.359394529,0.141113406,3.782379894,1541776,,-0.75
SWN,0.252424993,0.040878189,0.735531669,0.095857051,1.305269434,21694973,1.52,4.98
SWX,0.015096549,0.020379451,0.771286371,0.098450774,2.745450542,354472,,-3.43
SWZ,0.037407421,0.012440846,0.573737789,0.084120175,3.345445639,15558,4.91,1.52
SXC,0.155250533,0.038081367,1.3229032,0.138466247,2.520031577,774425,14.11,0.65
SXI,0.199302606,0.02449679,1.094050204,0.121864758,3.23980236,67323,11.69,11.59
SXT,0.032588625,0.018660599,0.914099545,0.108810749,3.553516631,128777,19.3,3.04
SYF,0.138070558,0.028496259,1.450748644,0.147740431,3.693131436,4097686,5.55,5.43
SYK,0.159751788,0.019769424,1.054746082,0.119013552,3.870297394,2780181,39.07,7.07
SYT,-1.143314911,0.045642385,-0.126422445,0.033329044,-0.200930699,1156,16.94,0.18
SYY,0.08997343,0.023514558,1.04071457,0.117995676,3.210593033,2245716,18.88,3.55
T,0.021567865,0.016749638,0.663717434,0.090647492,2.874539166,42470585,,-1.51
TAC,0.155540433,0.022125561,0.806003884,0.100969257,2.642611306,388122,11.42,0.69
TAL,0.157160663,0.052647895,0.794961024,0.100168184,1.095355937,6426908,,-0.15
TAP,0.047208935,0.020024805,0.703952878,0.093566258,2.550150061,2223979,50.45,1.17
TARO,-0.122076692,0.02169904,0.4615024,0.075978378,1.542850652,53924,40.23,0.87
TBI,-0.048425618,0.027486621,0.757014779,0.097415482,1.997898625,336611,,-0.16
TC,-0.194034269,0.070804595,0.323273381,0.065950947,0.331206574,21557,,-0.85
TCBC,0.070229444,0.015319297,0.070962405,0.047647766,0.336031463,2048,65.8,0.2
TCI,0.12280171,0.034334727,0.664931557,0.090735567,1.404862409,1891,0.6,51.09
TCRX,0.162361268,0.070204304,0.407031963,0.072026975,0.420586395,92786,,-2.75
TCS,0.04788937,0.045638566,1.136671711,0.124956614,1.806731049,288589,,-4.46
TD,0.07357723,0.016602929,0.884548878,0.10666708,3.864804947,5463983,10.63,5.57
TDC,0.152597869,0.031224236,0.99556709,0.11472058,2.312965527,1243760,79.46,0.56
TDF,-0.020736549,0.017170409,0.563954942,0.083410506,2.382616846,49671,,-3.97
TDG,0.290554102,0.025735447,1.228252573,0.131600086,3.462154237,214796,46.94,18.79
TDS,0.06968492,0.039126749,0.828382712,0.102592666,1.535846136,1683735,,-0.85
TDW,0.387806295,0.039636471,0.991312338,0.114411932,1.814286935,707487,66.43,1.06
TDY,0.15169585,0.020033928,1.012736197,0.115966065,3.667082352,296480,23.01,16.49
TEF,-0.057001562,0.01975707,0.724956394,0.095089898,2.661826808,963300,14.18,0.28
TEI,-0.068330858,0.013359935,0.49709158,0.078560094,2.69912192,246531,10.8,0.44
TEL,0.154690459,0.019931652,1.15020692,0.125938487,4.186230265,1261246,20.89,6.02
TEO,-0.074200343,0.031462988,0.560087105,0.083129925,1.291356184,44304,,-1.57
TER,0.278580861,0.02809536,1.443530655,0.147216822,3.727192761,1606535,28.66,3.06
TEVA,-0.069518516,0.031282273,1.04005617,0.117947914,2.411842418,8067486,,-2.01
TEX,0.217308809,0.030796536,1.360186187,0.141170835,3.203958828,983540,7.16,7.02
TFX,0.015717381,0.020933979,0.949128826,0.111351849,3.288999558,476989,27.06,7.8
TG,-0.104727196,0.028965162,1.066626671,0.119875395,2.671326208,144631,,-0.68
TGH,0.433019928,0.034088364,0.998256075,0.114915645,2.124350841,841027,9.04,5.44
TGI,0.157180041,0.051805298,1.94635748,0.183692963,2.725454127,1383320,7.43,1.09
TGS,0.125290508,0.036305252,0.852386045,0.104333919,1.703167344,140342,28.49,0.37
TGT,0.129945022,0.021966143,0.8426193,0.103625418,2.782710611,4274486,15.48,7.29
THC,0.334141674,0.039550281,1.518368844,0.152645746,2.784954847,1962105,12.54,4.38
THG,0.075608429,0.01732754,0.794994725,0.100170629,3.328264181,200313,,-2.42
THO,0.188218011,0.032002275,1.370151887,0.141893768,3.105834409,617002,14.06,6.95
THQ,0.054888483,0.014705404,0.836555172,0.103185514,4.1267492,178856,,-1.48
THR,0.142169585,0.02670775,1.110365448,0.123048301,3.01591492,297684,26.97,1.12
THS,0.043721505,0.021968892,0.483568274,0.077579084,1.596761629,409534,36.32,1.17
TISI,-0.177831753,0.06191319,1.335159719,0.139355361,1.564373618,6519,,-28.7
TJX,0.15871521,0.020258404,1.001376376,0.115141999,3.58577097,3978415,26.69,3.41
TK,0.223572057,0.040325243,1.121965908,0.123889823,2.01833436,726898,4.69,1.59
TKC,0.063060382,0.025647898,0.592398558,0.085473867,1.675531718,235511,14.33,0.3
TKR,0.207948112,0.025416559,1.275094611,0.134998109,3.639285216,488537,12.22,5.95
TLK,0.031553958,0.018163753,0.622662282,0.087669263,2.486780335,294499,15.42,1.5
TLYS,0.076207608,0.034662145,1.183478162,0.128352054,2.4768246,72900,,-0.27
TM,0.136336172,0.014805261,0.659184211,0.090318642,3.229841128,308312,10.05,18.86
TMHC,0.337033273,0.034300626,1.560721169,0.155718074,3.300758239,949212,5.54,7.9
TMO,0.170404051,0.018013993,0.842823548,0.103640235,3.394041206,1921805,29.8,15.26
TMST,0.339854919,0.04371277,1.414971204,0.145145058,2.348170972,461649,1991,0.01
TMUS,0.190731503,0.017696983,0.76666094,0.098115235,3.14263943,4323563,22.87,6.45
TNC,0.125155719,0.022434741,1.03320527,0.117450935,3.340842452,149235,15.05,5.47
TNET,0.251794889,0.026777863,1.117755401,0.123584384,3.028037859,232165,17.37,6
TNK,0.534328035,0.039565642,0.775229071,0.098736786,1.421354084,814615,3.41,15.53
TNP,0.237204641,0.037293711,0.796091141,0.100250166,1.548522884,436972,1.9,12.09
TOL,0.292879926,0.030369891,1.302868394,0.137012879,3.112058552,2084401,5.9,13.77
TPC,0.094335097,0.047658584,0.875733436,0.106027589,1.332972651,270292,,-4.12
TPH,0.267646384,0.030854538,1.4002776,0.144079152,3.292194882,1006364,6.96,4.07
TPL,0.342596033,0.03254257,1.090026249,0.121572851,2.429828081,40329,35.43,51.06
TPVG,0.306840301,0.057993344,1.137715229,0.125032313,1.42313423,233822,,-0.66
TPX,0.363325853,0.033244212,1.426324028,0.145968616,3.112379873,4622693,16.69,2.34
TPZ,0.068329937,0.022690855,0.800302778,0.100555687,2.558549954,3609,,-0.13
TR,0.058555904,0.017773755,0.324072715,0.066008933,1.322676781,49364,24.54,1.25
TRC,0.006578288,0.018302304,0.778085632,0.098944007,3.083983633,33993,30.81,0.53
TREX,0.246851909,0.031278586,1.432459103,0.146413668,3.322198333,1420269,35.03,1.79
TRGP,0.343519745,0.038004591,1.401389054,0.14415978,2.674934211,2914269,23.95,3.68
TRI,0.243232339,0.014027297,0.670429899,0.091134429,3.467127703,364231,26.83,4.75
TRMR,-0.472610971,0.039433827,1.029359514,0.117171956,1.89360153,84712,,-0.26
TRN,0.104688196,0.025453295,1.081389648,0.120946334,3.081971657,593019,21.62,1.11
TRNO,0.126027942,0.017139918,0.837306142,0.103239991,3.543773722,504003,29.45,1.9
TROX,0.193814452,0.039446328,1.68396223,0.164658246,3.096821706,1472135,,-1.75
TRP,0.070229426,0.018895126,0.828074037,0.102570274,3.179141192,2273725,56.17,0.65
TRUP,0.221391919,0.044165138,1.393267748,0.143570643,2.288471092,3122719,,-1.48
TRV,0.115763057,0.018070105,0.815518754,0.101659486,3.273887217,1644280,18.19,9.26
TS,0.141025073,0.027153148,0.985444065,0.113986234,2.632705234,3592258,5.62,6.2
TSE,-0.227566409,0.038821696,1.572568111,0.156577477,2.938498025,712808,,-24.72
TSI,0.017029082,0.011030851,0.263450862,0.061611293,1.732531211,67888,24.37,0.19
TSLX,0.106584422,0.015890155,0.655081517,0.090021024,2.990595423,498463,8.98,2.3
TSM,0.252909215,0.022515918,1.040388783,0.117972043,3.351941585,9045586,16.39,5.6
TSN,0.014338677,0.020041185,0.639883851,0.088918552,2.316158119,2666603,50.06,0.94
TSQ,0.20292734,0.034008538,0.897727139,0.10762306,1.914903229,23837,,0
TTC,0.113499668,0.017273126,0.813397877,0.101505634,3.41603668,697455,24.04,3.58
TTI,0.484879653,0.057478024,1.450681646,0.14773557,1.830883577,1716553,21.71,0.21
TTP,-0.007228487,0.026551917,1.074210172,0.120425519,2.93483594,1575,,-3.19
TU,0.061536622,0.01404272,0.688401001,0.092438091,3.556155201,2849634,30.07,0.59
TUP,0.183455742,0.079777531,1.574069851,0.156686416,1.431310486,3434126,,-5.42
TV,-0.238243168,0.030932,1.278873321,0.135272225,2.999231346,4343832,,-1.27
TVC,-0.000562477,0.00897289,0.130870089,0.051993598,1.058031228,25473,,
TVE,-0.004563822,0.006977839,0.083959523,0.048590605,0.872849651,15670,,
TW,0.260078575,0.020335167,0.734153926,0.095757107,2.618965807,1079672,53.46,1.72
TWI,0.353466895,0.045677407,1.170767536,0.127429998,1.859343684,397681,5.24,2.32
TWN,0.197270707,0.015188168,0.650062928,0.089656965,3.104848835,9745,,-8.04
TWO,-0.100840256,0.039870955,0.940042306,0.110692693,1.710335088,1528252,660.5,0.02
TX,0.170533079,0.027195676,1.036446659,0.117686072,2.764633287,239602,24.41,1.5
TXT,0.150084752,0.025132541,1.292951052,0.136293453,3.7319527,1372291,16.74,4.63
TY,0.071978479,0.012920109,0.840202157,0.103450074,4.717458249,36032,8.7,3.09
TY,0.071978479,0.012920109,0.840202157,0.103450074,4.717458249,36032,8.7,3.09
TYG,0.034014919,0.043250071,1.255584603,0.133582811,2.105957487,35911,,-2.92
TYL,0.204566927,0.019945354,0.92479219,0.109586417,3.363510947,333478,112.8,3.69
UA,-0.10404885,0.03205797,1.333746764,0.139252862,3.01805954,2697745,8.12,0.84
UAL,-0.006478635,0.037351967,1.443610862,0.147222641,2.803671356,13060406,4.34,8.64
UAN,0.378343008,0.040688265,1.074221486,0.12042634,1.915204312,32261,3.29,24.38
